NodeID,X,Y,osmID
337,-7.265919,112.7393259,3750492716
338,-7.2659066,112.739196,5593869356
339,-7.26589,112.7390302,1091081113
340,-7.2658837,112.7389896,10242874077
341,-7.265872,112.7389124,10242874078
342,-7.2658664,112.7388758,9753247056
343,-7.2658636,112.7388572,1091080560
344,-7.2658039,112.7385712,1091081861
345,-7.2657651,112.7383075,1091080270
346,-7.2657432,112.7381494,3750492715
347,-7.265718,112.7379697,1091081501
348,-7.2657135,112.7379053,5593869329
349,-7.2657027,112.7377739,7189423536
350,-7.2656991,112.7377106,5593869326
351,-7.265698,112.7376478,3750492714
352,-7.2656961,112.7375305,1091080977
353,-7.2657108,112.7373631,1091080409
354,-7.2657136,112.7372897,3750492713
355,-7.2657166,112.7372376,4454759689
356,-7.2657464,112.7371091,1091081023
357,-7.2657937,112.73701,3750492712
358,-7.2658496,112.7369308,1091080470
359,-7.2659116,112.7368463,3750492711
360,-7.2659686,112.7367686,1091081753
361,-7.2660508,112.7366723,3750492710
362,-7.2661497,112.7365856,1091081169
363,-7.266191,112.7365499,5591896120
364,-7.2664317,112.7363523,3750492709
365,-7.266495,112.7362965,9660529810
366,-7.2665603,112.736239,5591898079
367,-7.2666151,112.7361892,5591898057
368,-7.2666818,112.736129,1091081415
369,-7.2668525,112.7359895,5591898065
370,-7.2668972,112.7359525,3750492708
371,-7.267167,112.735726,1091080901
372,-7.2673581,112.735574,3750492707
373,-7.2675551,112.7354458,3750492706
374,-7.2677748,112.7353254,9660433313
375,-7.2678102,112.7353054,5593668649
376,-7.2678236,112.7352797,7310996217
377,-7.2678393,112.7352598,5593668646
378,-7.267918,112.735208,3750492705
379,-7.267975,112.7351742,3750494969
380,-7.2681011,112.7350969,3750494968
381,-7.2680935,112.7350758,4464323810
382,-7.2680623,112.734964,4464323808
383,-7.2680476,112.734936,4467022243
384,-7.267892,112.7346408,4464323806
385,-7.2676672,112.7343055,4464323799
386,-7.2675953,112.7341637,5593668678
387,-7.2670643,112.7331438,4464323798
388,-7.2670471,112.7331126,9989971080
389,-7.2670298,112.7330868,6829283784
390,-7.2668543,112.7327417,4464323796
391,-7.2666056,112.7322683,4464323795
392,-7.2663624,112.7317832,4486583005
393,-7.2663488,112.731756,4464323794
394,-7.2739737,112.7271698,3750492682
395,-7.2737611,112.7270752,7953225252
396,-7.2737846,112.7271047,10189151788
397,-7.2738008,112.7271389,7953225253
398,-7.2738084,112.7271717,10189151789
399,-7.2738093,112.7272054,7953225254
400,-7.2738033,112.7272386,7953225255
401,-7.2736255,112.7273125,4481299498
402,-7.2731273,112.7275231,4481299178
403,-7.272427,112.7277771,5587366992
404,-7.2718898,112.7279857,5593668703
405,-7.2718579,112.7279914,7262628749
406,-7.2781393,112.7305771,3234374895
407,-7.2780113,112.7298713,3234374901
408,-7.2779792,112.729655,3234374890
409,-7.277961,112.7293638,3234374900
410,-7.2779794,112.7293278,3733180975
411,-7.2779989,112.7293058,3733180974
412,-7.2723156,112.7276759,3195244962
413,-7.2735766,112.727167,9971268955
414,-7.2736721,112.7271285,3195239558
415,-7.2741377,112.7269337,3195239550
416,-7.2743638,112.7268548,3195244977
417,-7.2745812,112.7267983,3195239556
418,-7.274734,112.7267767,3195244975
419,-7.2749931,112.7267901,3195239548
420,-7.2751761,112.7268408,3195244997
421,-7.2753235,112.7269053,3195245002
422,-7.2754089,112.7269668,3195244995
423,-7.2755281,112.7270579,3195239547
424,-7.2757562,112.7272202,3195239551
425,-7.2761545,112.7275546,3195244978
426,-7.2773881,112.7285297,3331303945
427,-7.2774498,112.7285805,3331303944
428,-7.2755743,112.7272261,3750492671
429,-7.2755689,112.7272003,3750492670
430,-7.2755734,112.7271724,7262656118
431,-7.2755825,112.7271538,3750492669
432,-7.2755963,112.7271335,7262656119
433,-7.2756061,112.7271214,3750492668
434,-7.2756186,112.727109,3750492667
435,-7.2756315,112.7271019,3750492666
436,-7.2756527,112.727096,3750492665
437,-7.2756715,112.7270982,3750492664
438,-7.2749771,112.7265052,2146084675
439,-7.2750848,112.726634,3750492643
440,-7.275172,112.7267201,3750492642
441,-7.2747809,112.7267281,3750492639
442,-7.2750258,112.726898,2146086275
443,-7.274924,112.7261563,4337939634
444,-7.2748967,112.7262086,4337939635
445,-7.2748815,112.7262696,4337939633
446,-7.2747992,112.726138,3750492651
447,-7.2666663,112.7279788,9181712915
448,-7.2666604,112.7279605,9181712914
449,-7.266657,112.7279412,9181712913
450,-7.2666612,112.727922,9181712912
451,-7.2666721,112.7279026,9181712911
452,-7.2618762,112.726784,7279201623
453,-7.2618672,112.7267436,7279201624
454,-7.261866,112.7267228,7279201622
455,-7.2618658,112.7266975,7279201625
456,-7.2571252,112.7273773,3556298314
457,-7.2575922,112.7273065,7229378345
458,-7.2580492,112.7272388,1685005113
459,-7.2580901,112.7272332,3556350994
460,-7.258334,112.7271962,10224473476
461,-7.2587382,112.7271348,9116769928
462,-7.2589652,112.7271,3027373916
463,-7.2591828,112.727069,9116023617
464,-7.2595549,112.7270161,5578030598
465,-7.259655,112.7270044,7229237048
466,-7.2596851,112.7270006,3027373914
467,-7.2598266,112.7269833,2309315822
468,-7.2601944,112.7269283,7229378346
469,-7.2604858,112.7268773,2309315809
470,-7.2615614,112.7267021,10224473479
471,-7.2616379,112.7266896,5578030596
472,-7.2617789,112.7266755,5591483352
473,-7.2618712,112.7266611,7279201627
474,-7.2619058,112.7266575,5591483353
475,-7.2620712,112.7266377,5591483354
476,-7.2623902,112.7266011,5591483351
477,-7.2626233,112.726572,5591483347
478,-7.262888,112.726536,2309315826
479,-7.2631099,112.7265043,2309315817
480,-7.2631448,112.7265014,5591483327
481,-7.263511,112.7264709,2309315816
482,-7.2637959,112.7264927,2309315829
483,-7.2638958,112.7265168,10224461419
484,-7.2641176,112.7265702,2309315825
485,-7.2644185,112.7266831,2309315796
486,-7.2648868,112.7269245,2309315797
487,-7.2649908,112.7269793,5591483330
488,-7.2652536,112.7271178,4529682398
489,-7.2658252,112.727416,2146084697
490,-7.2665868,112.7278011,9182144433
491,-7.2666432,112.7278298,4529682399
492,-7.2666971,112.7278583,9182144430
493,-7.2672384,112.7281577,2146084713
494,-7.2678774,112.7284835,5593668656
495,-7.2680134,112.7285529,2146084666
496,-7.2682768,112.7286763,3864248957
497,-7.2685216,112.7287702,2146084703
498,-7.2686378,112.7288305,10224461421
499,-7.2686985,112.7288619,5593668707
500,-7.2687757,112.7288812,2146084706
501,-7.2688534,112.7288916,9468038127
502,-7.2689477,112.7288873,5593668706
503,-7.2688527,112.7289742,2316622879
504,-7.269087,112.728866,2146084670
505,-7.2691757,112.7288469,2146084688
506,-7.2694923,112.728748,2316622869
507,-7.2696242,112.7287045,10197509477
508,-7.2697316,112.728669,2146084689
509,-7.2705832,112.7283247,4556787648
510,-7.2709217,112.7281865,2146084664
511,-7.2716387,112.7279237,5593668702
512,-7.2716865,112.7279062,10197509474
513,-7.2717367,112.7278878,3195239552
514,-7.2717675,112.7278425,7262628748
515,-7.2717968,112.7278197,5593668701
516,-7.2722083,112.7276491,4529432800
517,-7.2725599,112.7275117,5593668700
518,-7.2729499,112.7273698,4529397868
519,-7.2731378,112.7272908,4556787632
520,-7.2733107,112.7272235,4529397693
521,-7.2734844,112.7271556,2146084707
522,-7.2735647,112.7271273,4529397869
523,-7.2737315,112.7270519,7953225251
524,-7.2738682,112.7269946,2146084698
525,-7.2739947,112.7269454,4556787637
526,-7.2772876,112.7411444,3750410452
527,-7.2771621,112.7406018,4280987938
528,-7.2771309,112.7404667,9911391213
529,-7.2770244,112.7400061,4280987937
530,-7.2769246,112.7395764,5582001045
531,-7.2768375,112.7391922,10186966584
532,-7.2761922,112.7360359,9679222176
533,-7.2767069,112.7382101,1685219914
534,-7.276851,112.738869,1685219921
535,-7.2767729,112.7388868,3715192435
536,-7.2767227,112.7386465,10197719424
537,-7.2766471,112.738285,5582001066
538,-7.2765478,112.7378417,4280987932
539,-7.2762621,112.7365957,7311304340
540,-7.2762182,112.7364119,8178078502
541,-7.2761746,112.7362327,9679222179
542,-7.2761278,112.736024,9679222173
543,-7.2783606,112.7311962,7232161160
544,-7.2784146,112.7312417,7232161170
545,-7.2784657,112.7312845,7232161161
546,-7.2785156,112.7313217,7232161162
547,-7.2784641,112.7313496,7232161167
548,-7.2784199,112.7313845,7232161166
549,-7.2783759,112.7314286,7232161165
550,-7.2780399,112.7294849,3234374904
551,-7.2834091,112.7354686,1685220134
552,-7.2836628,112.7354074,10195617912
553,-7.283627,112.7354017,4331184365
554,-7.2835934,112.7353882,3195244979
555,-7.2835634,112.7353677,7231874425
556,-7.2835387,112.735341,7231874424
557,-7.2835204,112.7353095,421263708
558,-7.2836728,112.7349856,4472163055
559,-7.2836861,112.7349534,4472163056
560,-7.2838711,112.734548,1685220137
561,-7.2855089,112.7316154,7714826273
562,-7.2854688,112.7316554,3715299151
563,-7.2854038,112.7316747,7232190301
564,-7.2853494,112.731718,7232190300
565,-7.2853151,112.7317707,3715299146
566,-7.2850231,112.7323633,1685220151
567,-7.2848426,112.7327295,4472163066
568,-7.2848273,112.732761,4472163065
569,-7.2821221,112.7282875,4218116688
570,-7.2820981,112.7280991,4218124891
571,-7.2833793,112.7256115,4218124950
572,-7.2833382,112.7255825,4218124946
573,-7.2833162,112.725537,4218124942
574,-7.2833189,112.7254865,4218124943
575,-7.2833454,112.7254436,4218124947
576,-7.2864867,112.7148456,3726013898
577,-7.2861222,112.715022,7651965117
578,-7.2854664,112.7153344,311431226
579,-7.2852828,112.7154176,7651965118
580,-7.2850327,112.715537,3726013839
581,-7.2849237,112.7155812,7651965120
582,-7.2847627,112.7156436,7651965119
583,-7.2844845,112.7157462,311432603
584,-7.2843532,112.7157859,3726013897
585,-7.2835003,112.7160211,311431227
586,-7.2826994,112.7162652,7651965121
587,-7.2748507,112.7261875,4556708892
588,-7.2748652,112.7261763,4556708891
589,-7.2748729,112.7261703,4337939628
590,-7.270464,112.7208642,2886827019
591,-7.2705777,112.7213801,2886827017
592,-7.2707081,112.7218012,1720740107
593,-7.2708095,112.721997,2886827025
594,-7.2708311,112.7220238,10224357545
595,-7.2712074,112.7224895,270392244
596,-7.2713714,112.7226828,4590429083
597,-7.2716345,112.7230142,2886827026
598,-7.2717393,112.7231481,4591938152
599,-7.2717671,112.7231813,4591938153
600,-7.2717952,112.7232124,1720772197
601,-7.2718155,112.7232359,10224357540
602,-7.2720264,112.7234804,7262950072
603,-7.2722779,112.7237719,1720740110
604,-7.2722932,112.7237867,7262950071
605,-7.272478,112.7239657,2886827027
606,-7.2727917,112.7242489,10224357536
607,-7.2728792,112.7243279,1720772483
608,-7.2731184,112.7245623,2886827029
609,-7.2732729,112.7246827,2886827031
610,-7.2737095,112.7249154,2886827032
611,-7.2738292,112.7249851,2886827034
612,-7.2739357,112.725071,1720740115
613,-7.2739995,112.7251514,3750492697
614,-7.2740634,112.72524,3750492696
615,-7.2741299,112.7253365,3750492698
616,-7.2741964,112.725425,3750492695
617,-7.2743028,112.7255806,3750492699
618,-7.2744385,112.7257388,270392243
619,-7.2745396,112.7258461,3750492700
620,-7.2746301,112.725932,2316620267
621,-7.2747404,112.7260538,1720740121
622,-7.2747751,112.7260999,4337939630
623,-7.2748011,112.7261098,4556708902
624,-7.2748275,112.7261199,4337939638
625,-7.2748656,112.7261246,4337939637
626,-7.2749092,112.7261274,4337939636
627,-7.2749494,112.72612,311431254
628,-7.2751449,112.7260075,1720740129
629,-7.2752333,112.7259645,4527967684
630,-7.2755783,112.7257965,1720773127
631,-7.275746,112.7257104,4540612745
632,-7.2757967,112.7256846,4540613033
633,-7.275947,112.7256079,1720773221
634,-7.2761199,112.7255214,4527968193
635,-7.2762436,112.7254446,1720773285
636,-7.2764264,112.7253296,1720773348
637,-7.2766294,112.7252198,1720773378
638,-7.2768095,112.7250972,1720773438
639,-7.2768915,112.7250426,4540612752
640,-7.2769736,112.724988,4540612759
641,-7.2769931,112.7249716,1720773483
642,-7.2771982,112.7248229,4540613012
643,-7.2773694,112.7246766,1720773613
644,-7.2775822,112.7245493,1720773683
645,-7.2776285,112.7245217,1720773724
646,-7.2778944,112.7243656,1720773862
647,-7.2781127,112.724232,1720774099
648,-7.278321,112.7241073,1720774216
649,-7.2783436,112.7240925,1720774221
650,-7.2785331,112.72396,3726013842
651,-7.2786204,112.7238855,311431253
652,-7.2786954,112.7237665,3726013863
653,-7.2787515,112.7236211,4520228585
654,-7.2787795,112.7235482,4520228514
655,-7.2787976,112.7235014,1720774393
656,-7.2788234,112.7234369,9157315542
657,-7.2789204,112.723195,1720774407
658,-7.2790075,112.7230077,1720774463
659,-7.2792111,112.7225726,1720774492
660,-7.2792652,112.722471,1720905834
661,-7.2794948,112.72205,4520228473
662,-7.279697,112.7216718,1720905837
663,-7.2797821,112.7215012,1720905840
664,-7.2799803,112.721132,1720774711
665,-7.2802005,112.720715,7651872742
666,-7.2802371,112.7206472,7651872741
667,-7.2802544,112.720605,7651872740
668,-7.2802697,112.7205627,3726013900
669,-7.2802783,112.7205232,311431252
670,-7.280281,112.7204675,7651872743
671,-7.280273,112.7204132,3726013887
672,-7.280265,112.7203723,7651872744
673,-7.280253,112.720324,7651872745
674,-7.280243,112.7202818,7651872746
675,-7.2802261,112.7202228,1720774733
676,-7.2802011,112.7201349,4520228559
677,-7.280132,112.7198546,1720774724
678,-7.2800701,112.7195978,1720774721
679,-7.279975,112.7192055,1720774713
680,-7.2798958,112.71883,1720774704
681,-7.2798406,112.7185752,1720774677
682,-7.2797688,112.718315,1720774668
683,-7.2796943,112.718014,1720905838
684,-7.2796444,112.7177927,1720774652
685,-7.2796171,112.7176405,3726013870
686,-7.2795846,112.7175057,3726013873
687,-7.2795663,112.7174276,3726013872
688,-7.2815388,112.7166749,4561027755
689,-7.2812541,112.7167688,1720905914
690,-7.2810046,112.716866,1720905902
691,-7.280825,112.7169277,4520433068
692,-7.2806508,112.7169894,4520433067
693,-7.2804951,112.7170403,4520433066
694,-7.2803203,112.7171046,9976788207
695,-7.2800867,112.7171905,5587848934
696,-7.2797635,112.7173099,3726013871
697,-7.2795555,112.7173815,4542948429
698,-7.2795393,112.7173287,311431228
699,-7.2797222,112.7172428,3726013864
700,-7.2799364,112.717157,5587848937
701,-7.2800601,112.7171034,5587848933
702,-7.2805266,112.7169232,7714754047
703,-7.2808862,112.7167842,3726013884
704,-7.2812148,112.7166729,3726013894
705,-7.2806621,112.7088851,1720774772
706,-7.2801453,112.7089991,5589608598
