u,v,key,osmid,name,highway,oneway,reversed,length,travel_time,regulated_max_speed,computed_max_speed,capacity,lanes,width,access,bridge,service,geometry
1719641759,7904121937,0,159882724,,residential,False,False,3.182,0.4,30,25.0,2000.0,2,4,,,,"LINESTRING (112.737045 -7.3355725, 112.7370727 -7.3355805)"
1719641766,7624715161,0,159882724,,residential,False,False,104.409,12.5,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7371193 -7.3356596, 112.7367907 -7.3365402)"
1719641766,9189322749,0,159882724,,residential,False,True,2.741,0.3,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7371193 -7.3356596, 112.7371209 -7.335635)"
1719641774,6722346501,0,159882694,,residential,False,False,2.444,0.3,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7368501 -7.3356196, 112.7368316 -7.3356317)"
1719641774,1719641759,0,159882694,,residential,False,True,22.123,2.7,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7368501 -7.3356196, 112.737045 -7.3355725)"
1719641779,4636657798,0,159882803,Jalan Siwalankerto Tengah,residential,False,False,35.271,4.2,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7313129 -7.3359167, 112.7310171 -7.3357961)"
1719641779,1719641785,0,926201427,Jalan Siwalankerto Tengah,residential,False,True,35.263,4.2,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7313129 -7.3359167, 112.7316132 -7.3360256)"
1719641779,8597162661,0,926433529,Jalan Siwalankerto I,residential,False,False,7.922,1.0,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7313129 -7.3359167, 112.7312971 -7.3359862)"
1719641785,1719641779,0,926201427,Jalan Siwalankerto Tengah,residential,False,False,35.263,4.2,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7316132 -7.3360256, 112.7313129 -7.3359167)"
1719641785,6722325557,0,926201427,Jalan Siwalankerto Tengah,residential,False,True,20.671,2.5,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7316132 -7.3360256, 112.7317878 -7.3360932)"
1719641785,10290927688,0,1183844919,Jalan Siwalankerto Utara I,residential,False,True,2.838,0.3,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7316132 -7.3360256, 112.7316204 -7.3360011)"
1719641788,6722325519,0,159882767,,living_street,False,True,10.006,1.8,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7335384 -7.336171, 112.7336224 -7.336205)"
1719641788,6722325521,0,469305872,,living_street,False,True,2.435,0.4,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7335384 -7.336171, 112.7335225 -7.3361558)"
1719641791,6722325519,0,159882767,,living_street,False,False,15.534,2.8,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7337582 -7.3362421, 112.7336224 -7.336205)"
1719641791,1719641794,0,159882767,,living_street,False,True,16.193,2.9,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7337582 -7.3362421, 112.7339007 -7.3362772)"
1719641794,1719641791,0,159882767,,living_street,False,False,16.193,2.9,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7339007 -7.3362772, 112.7337582 -7.3362421)"
1719641794,4636657836,0,159882767,,living_street,False,True,18.184,3.3,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7339007 -7.3362772, 112.7340605 -7.3363175)"
1719641797,4636658596,0,159882783,Jalan Siwalankerto V,residential,False,True,8.551,1.0,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7322245 -7.336292, 112.7322928 -7.3363284)"
1719641797,4636658623,0,926201427,Jalan Siwalankerto Tengah,residential,False,False,32.335,3.9,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7322245 -7.336292, 112.7319593 -7.336168)"
1719641801,10285811751,0,159882647,Gang Nanas,living_street,False,False,92.341,16.6,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7342856 -7.3363728, 112.7340416 -7.3371672)"
1719641801,4636657836,0,159882767,,living_street,False,False,25.575,4.6,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7342856 -7.3363728, 112.7340605 -7.3363175)"
1719641801,4636658751,0,159882767,,living_street,False,True,36.726,6.6,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7342856 -7.3363728, 112.7346075 -7.3364574)"
1719641825,9186740650,0,159882765,,residential,False,False,4.196,0.5,30,25.0,2000.0,2,4,,,,"LINESTRING (112.738049 -7.3363614, 112.7380279 -7.3363928)"
1719641825,5608388575,0,159882765,,residential,False,True,13.278,1.6,30,25.0,2000.0,2,4,,,,"LINESTRING (112.738049 -7.3363614, 112.7380995 -7.336253)"
1719641833,6722346487,0,159882765,,residential,False,False,5.909,0.7,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7379539 -7.3364736, 112.737922 -7.3365163)"
1719641833,6722346484,0,159882765,,residential,False,True,8.517,1.0,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7379539 -7.3364736, 112.7380068 -7.3364178)"
1719641833,5639045733,0,587073135,,residential,False,False,32.895,3.9,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7379539 -7.3364736, 112.737673 -7.3363741)"
1719641839,4636658751,0,159882767,,living_street,False,False,9.744,1.8,20,15.0,1000.0,1,2,,,,"LINESTRING (112.734692 -7.336483, 112.7346075 -7.3364574)"
1719641846,6722346502,0,159882694,,residential,False,True,96.076,11.5,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7365108 -7.3364566, 112.7368194 -7.3356486)"
1719641846,7624715165,0,816389304,,residential,False,False,6.125,0.7,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7365108 -7.3364566, 112.7365661 -7.3364617)"
1719641846,7624715167,0,847053095,,residential,False,True,40.344,4.8,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7365108 -7.3364566, 112.7361665 -7.336334)"
1719641852,4636657884,0,159882783,Jalan Siwalankerto V,residential,False,False,49.365,5.9,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7327435 -7.3366305, 112.7323734 -7.3363808)"
1719641852,6722346457,0,159882783,Jalan Siwalankerto V,residential,False,True,41.812,5.0,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7327435 -7.3366305, 112.733069 -7.3368233)"
1719641852,4636657834,0,159882811,Jalan Siwalankerto Utara II,residential,False,False,73.929,8.9,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7327435 -7.3366305, 112.7329556 -7.3359998)"
1719641858,9189322751,0,159882724,,residential,False,True,6.233,0.7,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7368114 -7.3367145, 112.736759 -7.3366935)"
1719641858,1719641866,0,159882749,Jalan Siwalankerto Timur V,residential,False,True,5.663,0.7,30,20.0,1500.0,1,3,,,,"LINESTRING (112.7368114 -7.3367145, 112.7368611 -7.3367273)"
1719641858,7624715177,0,816389306,,residential,False,False,27.363,3.3,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7368114 -7.3367145, 112.7367284 -7.3369464)"
1719641866,1719641858,0,159882749,Jalan Siwalankerto Timur V,residential,False,False,5.663,0.7,30,20.0,1500.0,1,3,,,,"LINESTRING (112.7368611 -7.3367273, 112.7368114 -7.3367145)"
1719641866,9189322748,0,159882749,Jalan Siwalankerto Timur V,residential,False,True,4.496,0.5,30,20.0,1500.0,1,3,,,,"LINESTRING (112.7368611 -7.3367273, 112.7369013 -7.336734)"
1719641870,6722346470,0,159882687,,residential,False,True,77.847,9.3,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7370224 -7.3367473, 112.7372743 -7.3360933)"
1719641870,9189322748,0,159882749,Jalan Siwalankerto Timur V,residential,False,False,13.437,1.6,30,20.0,1500.0,1,3,,,,"LINESTRING (112.7370224 -7.3367473, 112.7369013 -7.336734)"
1719641870,4636658220,0,159882749,Jalan Siwalankerto Timur V,residential,False,True,60.276,7.2,30,20.0,1500.0,1,3,,,,"LINESTRING (112.7370224 -7.3367473, 112.7375679 -7.3367808)"
1719641875,4636658661,0,159882783,Jalan Siwalankerto V,residential,False,False,21.091,2.5,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7333809 -7.3369862, 112.7332087 -7.3369037)"
1719641875,9186981525,0,159882783,Jalan Siwalankerto V,residential,False,True,12.726,1.5,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7333809 -7.3369862, 112.7334844 -7.3370368)"
1719641879,10285811751,0,159882647,Gang Nanas,living_street,False,True,3.951,0.7,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7340312 -7.3372012, 112.7340416 -7.3371672)"
1719641879,4636657843,0,159882783,Jalan Siwalankerto V,residential,False,False,25.205,3.0,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7340312 -7.3372012, 112.7338116 -7.3371384)"
1719641879,4636657852,0,159882783,Jalan Siwalankerto V,residential,False,True,3.886,0.5,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7340312 -7.3372012, 112.7340655 -7.3372092)"
1719641881,9186637039,0,159882783,Jalan Siwalankerto V,residential,False,False,1.649,0.2,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7347199 -7.3374461, 112.7347209 -7.3374313)"
1719641881,1719641943,0,159882783,Jalan Siwalankerto V,residential,False,True,19.705,2.4,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7347199 -7.3374461, 112.7346974 -7.3376219)"
1719641913,3826351305,0,159882641,Jalan Siwalankerto 3 A,tertiary,False,False,13.173,0.9,50,25.0,2000.0,2,4,,,,"LINESTRING (112.7300852 -7.3373692, 112.7300708 -7.3374868)"
1719641913,3826351304,0,379337421,Jalan Siwalankerto,residential,False,False,6.037,0.7,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7300852 -7.3373692, 112.7301397 -7.3373743)"
1719641921,5651342559,0,159882740,Jalan Siwalankerto Tengah,residential,False,False,2.665,0.3,30,25.0,2000.0,1,4,,,,"LINESTRING (112.736155 -7.3374584, 112.7361351 -7.337472)"
1719641921,6725470526,0,159882740,Jalan Siwalankerto Tengah,residential,False,True,2.138,0.3,30,25.0,2000.0,1,4,,,,"LINESTRING (112.736155 -7.3374584, 112.7361646 -7.3374417)"
1719641925,1719641936,0,159882725,Jalan Siwalankerto I,residential,False,False,11.823,1.4,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7310133 -7.3374339, 112.7309867 -7.3375369)"
1719641925,4650937293,0,159882725,Jalan Siwalankerto I,residential,False,True,15.007,1.8,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7310133 -7.3374339, 112.7310381 -7.3373012)"
1719641936,1719641925,0,159882725,Jalan Siwalankerto I,residential,False,True,11.823,1.4,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7309867 -7.3375369, 112.7310133 -7.3374339)"
1719641936,5608527900,0,379337421,Jalan Siwalankerto,residential,False,False,22.742,2.7,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7309867 -7.3375369, 112.7311753 -7.3376196)"
1719641936,414554368,0,379337421,Jalan Siwalankerto,residential,False,True,14.954,1.8,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7309867 -7.3375369, 112.7308557 -7.3375022)"
1719641943,4636657806,0,159882740,Jalan Siwalankerto Tengah,residential,False,True,20.668,2.5,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7346974 -7.3376219, 112.7348848 -7.3376236)"
1719641943,1719641881,0,159882783,Jalan Siwalankerto V,residential,False,False,19.705,2.4,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7346974 -7.3376219, 112.7347199 -7.3374461)"
1719641943,4636658439,0,159882783,Jalan Siwalankerto V,residential,False,True,59.394,7.1,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7346974 -7.3376219, 112.7345791 -7.338143)"
1719641945,4636656674,0,159882740,Jalan Siwalankerto Tengah,residential,False,False,9.407,1.1,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7350444 -7.3376272, 112.7349591 -7.3376268)"
1719641945,4636656688,0,159882740,Jalan Siwalankerto Tengah,residential,False,True,3.518,0.4,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7350444 -7.3376272, 112.7350763 -7.3376268)"
1719641945,4636658606,0,469305858,Gang Manggis,living_street,False,False,15.255,2.7,20,10.0,500.0,1,1,,,,"LINESTRING (112.7350444 -7.3376272, 112.735081 -7.3374949)"
1719641974,4636658540,0,159882783,Jalan Siwalankerto V,residential,False,False,6.212,0.7,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7345464 -7.3383485, 112.7345491 -7.3382927)"
1719641974,6722346460,0,159882783,Jalan Siwalankerto V,residential,False,True,3.547,0.4,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7345464 -7.3383485, 112.7345464 -7.3383804)"
1719641997,6722346459,0,159882783,Jalan Siwalankerto V,residential,False,False,8.754,1.1,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7346113 -7.3385199, 112.7345685 -7.3384536)"
1719641997,4636658422,0,159882783,Jalan Siwalankerto V,residential,False,True,10.288,1.2,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7346113 -7.3385199, 112.7346621 -7.3385975)"
1719642020,6722346448,0,159882641,Jalan Siwalankerto 3 A,tertiary,False,False,51.736,3.7,50,25.0,2000.0,2,4,,,,"LINESTRING (112.7298718 -7.3389975, 112.729813 -7.3394591)"
1719642020,5608527907,0,159882641,Jalan Siwalankerto 3 A,tertiary,False,True,27.488,2.0,50,25.0,2000.0,2,4,,,,"LINESTRING (112.7298718 -7.3389975, 112.7299112 -7.3387534)"
1719642024,6709234786,0,159882791,Jalan Siwalankerto Timur I,residential,False,False,5.0,0.6,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7399574 -7.3389216, 112.7400021 -7.3389291)"
1719642024,11082926422,0,159882791,Jalan Siwalankerto Timur I,residential,False,True,20.878,2.5,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7399574 -7.3389216, 112.7397701 -7.3388943)"
1719642031,4636658391,0,159882791,Jalan Siwalankerto Timur I,residential,False,False,20.346,2.4,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7407397 -7.3389921, 112.7409231 -7.3390119)"
1719642031,6709211182,0,159882791,Jalan Siwalankerto Timur I,residential,False,True,7.468,0.9,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7407397 -7.3389921, 112.7406746 -7.3389736)"
1719642031,10669489193,0,462688168,,living_street,False,True,55.266,9.9,20,25.0,2000.0,2,4,,,,"LINESTRING (112.7407397 -7.3389921, 112.7406874 -7.3394864)"
1719642037,6709211179,0,159882791,Jalan Siwalankerto Timur I,residential,False,True,48.838,5.9,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7416041 -7.3390457, 112.7411615 -7.3390314)"
1719642037,4580558438,0,462688168,,living_street,False,False,53.484,9.6,20,25.0,2000.0,2,4,,,,"LINESTRING (112.7416041 -7.3390457, 112.7415611 -7.3395248)"
1719642052,9189941286,0,159882720,Jalan Siwalankerto Selatan,residential,False,False,9.758,1.2,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7381837 -7.3400559, 112.7380963 -7.3400696)"
1719642052,6722826126,0,159882720,Jalan Siwalankerto Selatan,residential,False,True,13.25,1.6,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7381837 -7.3400559, 112.7383009 -7.3400297)"
1719642056,6722826127,0,159882720,Jalan Siwalankerto Selatan,residential,False,True,22.15,2.7,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7378183 -7.3400963, 112.7380185 -7.3400803)"
1719642056,1719642111,0,927473213,Jalan Siwalankerto Selatan I,residential,False,True,42.403,5.1,30,15.0,1000.0,1,2,,,,"LINESTRING (112.7378183 -7.3400963, 112.7377691 -7.3404745)"
1719642056,9189941285,0,1151910561,Jalan Siwalankerto Selatan,residential,False,False,41.182,4.9,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7378183 -7.3400963, 112.7374459 -7.340069)"
1719642060,414554389,0,1151910561,Jalan Siwalankerto Selatan,residential,False,False,9.436,1.1,30,25.0,2000.0,1,4,,,,"LINESTRING (112.73709 -7.3400292, 112.73701 -7.3399991)"
1719642060,9189941284,0,1151910561,Jalan Siwalankerto Selatan,residential,False,True,7.46,0.9,30,25.0,2000.0,1,4,,,,"LINESTRING (112.73709 -7.3400292, 112.7371562 -7.340043)"
1719642100,6709153627,0,159882720,Jalan Siwalankerto Selatan,residential,False,False,3.732,0.4,30,25.0,2000.0,1,4,,,,"LINESTRING (112.738985 -7.3401551, 112.7389526 -7.3401454)"
1719642100,6722826122,0,159882816,Jalan Siwalankerto Permai,residential,False,False,3.698,0.4,30,15.0,1000.0,1,2,,,,"LINESTRING (112.738985 -7.3401551, 112.739013 -7.3401734)"
1719642108,6709065847,0,469305695,,residential,False,True,5.976,0.7,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7352676 -7.3402916, 112.7352204 -7.3402652)"
1719642108,1719642200,0,587121090,,residential,False,False,78.927,9.5,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7352676 -7.3402916, 112.7352433 -7.341001)"
1719642111,4636656683,0,159882779,Jalan Siwalankerto Selatan I,residential,False,True,5.973,0.7,30,15.0,1000.0,1,2,,,,"LINESTRING (112.7377691 -7.3404745, 112.7377616 -7.3405277)"
1719642111,8605089082,0,926639384,Jalan Siwalankerto Selatan II,living_street,True,False,62.268,11.2,20,20.0,1500.0,1,4,,,,"LINESTRING (112.7377691 -7.3404745, 112.7383315 -7.3405241)"
1719642111,1719642056,0,927473213,Jalan Siwalankerto Selatan I,residential,False,False,42.403,5.1,30,15.0,1000.0,1,2,,,,"LINESTRING (112.7377691 -7.3404745, 112.7378183 -7.3400963)"
1719642115,9944031682,0,159882760,Jalan Siwalankerto Selatan II,residential,False,True,13.54,1.6,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7390096 -7.3405609, 112.738887 -7.3405544)"
1719642115,6722638268,0,159882816,Jalan Siwalankerto Permai,residential,False,False,16.744,2.0,30,15.0,1000.0,1,2,,,,"LINESTRING (112.7390096 -7.3405609, 112.7389914 -7.3407104)"
1719642115,6722826120,0,159882816,Jalan Siwalankerto Permai,residential,False,True,31.191,3.7,30,15.0,1000.0,1,2,,,,"LINESTRING (112.7390096 -7.3405609, 112.7390297 -7.3402811)"
1719642122,9944031682,0,159882760,Jalan Siwalankerto Selatan II,residential,False,False,57.86,6.9,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7383631 -7.3405266, 112.738887 -7.3405544)"
1719642129,4636658266,0,159882676,Jalan Siwalankerto VIII B,residential,False,True,153.996,18.5,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7357993 -7.3405899, 112.7371922 -7.3406874)"
1719642129,9716869297,0,315607848,Jalan Siwalankerto VII,residential,False,False,32.033,3.8,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7357993 -7.3405899, 112.7358192 -7.3403025)"
1719642129,1719642205,0,315607848,Jalan Siwalankerto VII,residential,False,True,50.015,6.0,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7357993 -7.3405899, 112.7357707 -7.3410388)"
1719642200,3217332326,0,315607850,Jalan Siwalankerto VIII,residential,False,False,66.075,7.9,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7352433 -7.341001, 112.7346448 -7.3409736)"
1719642200,1719642205,0,315607850,Jalan Siwalankerto VIII,residential,False,True,58.315,7.0,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7352433 -7.341001, 112.7357707 -7.3410388)"
1719642200,9186933336,0,587121090,,residential,False,False,7.175,0.9,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7352433 -7.341001, 112.7352414 -7.3410655)"
1719642200,1719642108,0,587121090,,residential,False,True,78.927,9.5,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7352433 -7.341001, 112.7352676 -7.3402916)"
1719642205,1719642129,0,315607848,Jalan Siwalankerto VII,residential,False,False,50.015,6.0,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7357707 -7.3410388, 112.7357993 -7.3405899)"
1719642205,1719642200,0,315607850,Jalan Siwalankerto VIII,residential,False,False,58.315,7.0,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7357707 -7.3410388, 112.7352433 -7.341001)"
1719642205,4636658578,0,315607850,Jalan Siwalankerto VIII,residential,False,True,62.902,7.5,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7357707 -7.3410388, 112.7363389 -7.3410881)"
1719642214,5608705158,0,159882670,,residential,False,False,132.06,15.8,30,25.0,2000.0,2,4,,,,"LINESTRING (112.736742 -7.3411192, 112.7366668 -7.3423045)"
1719642214,4636658578,0,315607850,Jalan Siwalankerto VIII,residential,False,False,44.59,5.4,30,25.0,2000.0,1,4,,,,"LINESTRING (112.736742 -7.3411192, 112.7363389 -7.3410881)"
1719642214,1719642219,0,315607850,Jalan Siwalankerto VIII,residential,False,True,22.241,2.7,30,25.0,2000.0,1,4,,,,"LINESTRING (112.736742 -7.3411192, 112.7369436 -7.3411138)"
1719642219,1719642214,0,315607850,Jalan Siwalankerto VIII,residential,False,False,22.241,2.7,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7369436 -7.3411138, 112.736742 -7.3411192)"
1719642219,5377574876,0,315607850,Jalan Siwalankerto VIII,residential,False,True,2.593,0.3,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7369436 -7.3411138, 112.7369665 -7.3411085)"
1719642222,1719642242,0,159882816,Jalan Siwalankerto Permai,residential,False,False,29.796,3.6,30,15.0,1000.0,1,2,,,,"LINESTRING (112.7389337 -7.3411209, 112.738893 -7.3413858)"
1719642222,6722638268,0,159882816,Jalan Siwalankerto Permai,residential,False,True,46.087,5.5,30,15.0,1000.0,1,2,,,,"LINESTRING (112.7389337 -7.3411209, 112.7389914 -7.3407104)"
1719642222,7053895478,0,755115258,Jalan Siwalankerto Permai I,residential,True,False,5.505,0.7,30,25.0,2000.0,1,4,permissive,,,"LINESTRING (112.7389337 -7.3411209, 112.7389832 -7.3411273)"
1719642236,6709153635,0,159882709,Jalan Siwalankerto Permai I,residential,True,False,162.698,19.5,30,25.0,2000.0,1,4,,,,"LINESTRING (112.740979 -7.3413845, 112.7424439 -7.3415577)"
1719642236,1719642260,0,159882785,Jalan Siwalankerto Permai VI,residential,False,False,50.436,6.1,30,25.0,2000.0,1,4,,,,"LINESTRING (112.740979 -7.3413845, 112.7409275 -7.3418352)"
1719642242,6709153628,0,159882816,Jalan Siwalankerto Permai,residential,False,False,20.181,2.4,30,15.0,1000.0,1,2,,,,"LINESTRING (112.738893 -7.3413858, 112.7388696 -7.3415658)"
1719642242,1719642222,0,159882816,Jalan Siwalankerto Permai,residential,False,True,29.796,3.6,30,15.0,1000.0,1,2,,,,"LINESTRING (112.738893 -7.3413858, 112.7389337 -7.3411209)"
1719642256,1719642273,0,159882839,,residential,False,False,52.85,6.3,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7425963 -7.3415719, 112.742511 -7.3420396)"
1719642256,7540720000,0,159882839,,residential,False,True,8.792,1.1,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7425963 -7.3415719, 112.7426105 -7.3414941)"
1719642260,6709153628,0,159882741,Jalan Siwalankerto Permai II,residential,True,False,228.921,27.5,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7409275 -7.3418352, 112.7388696 -7.3415658)"
